max_in_size,min_in_size,max_out_size,min_out_size,mean_in_size,mean_out_size,total_in_volume,total_out_volume,load_time,packet_count
-3,-1298,1298,26,-1287.1625987912598,1138.0548387096774,-11074747,705594,29.11055588722229,9224
-3,-1448,1298,26,-1285.1360641993053,1132.1184210526317,-10729601,688328,29.06532311439514,8957
-2,-1448,1298,26,-1284.2897783361752,1079.788770053476,-14310841,807682,45.77567911148071,11891
-3,-1298,1298,26,-1288.1886349724546,1114.4155251141553,-12626825,732171,41.7224338054657,10459
-3,-1298,1298,26,-1287.947989979721,1111.0535714285713,-21593736,1057723,48.839812994003296,17718
-5,-1298,1298,26,-1290.095925162518,1133.0261569416498,-24409905,1126228,50.68805503845215,19915
-4,-1298,1298,3,-1291.2159491142302,1147.3011583011582,-24562801,1188604,51.26926898956299,20059
-3,-1298,1298,6,-1290.3404987102322,1130.1123829344433,-24010656,1086038,54.305315017700195,19569
-2,-1298,1298,6,-1291.153857985132,1143.2886904761904,-25183956,1152435,49.35085105895996,20513
-3,-1298,1298,26,-1291.407340116279,1151.2650334075724,-21323718,1033836,42.86135911941528,17410
-8,-1298,1298,26,-1291.796447997903,1130.2578397212544,-19711522,973152,42.59995198249817,16120
-10,-1298,1298,26,-1290.4717245054287,1151.1964285714287,-19373852,967005,36.55759906768799,15853
-4,-1298,1298,26,-1290.3116143170198,1146.1006535947713,-17664366,876767,34.21458101272583,14455
-18,-1298,1298,26,-1290.653589420655,1169.2960372960372,-20495579,1003256,34.61125993728638,16738
-9,-1298,1298,26,-1289.8080156544427,1123.2275,-17796771,898582,40.70042085647583,14598
-1,-1298,1298,26,-1290.2827114002055,1147.4640287769785,-18844579,956985,36.833680868148804,15439
-1,-1298,1298,3,-1288.5429487179488,1077.4114077669904,-18091143,887787,52.774553060531616,14864
-1,-1298,1298,3,-1288.5935192486916,1121.0314070351758,-17974591,892341,42.24720501899719,14745
-1,-1298,1298,23,-1291.1489592367736,1158.7516688918558,-17864337,867905,33.99463891983032,14585
-3,-1298,1298,26,-1287.0939716312057,1079.9744245524296,-17422104,844540,75.59283113479614,14318
-6,-1298,1298,3,-1290.9261232893302,1148.8757126567846,-21318354,1007564,38.4001100063324,17391
-9,-1298,1298,26,-1291.2605756816283,1146.1606145251396,-17002028,820651,43.0075249671936,13883
-3,-1298,1298,26,-1289.706202881242,1126.9247311827958,-17278194,838432,39.65988206863403,14141
-3,-1298,1298,26,-1287.4277663934427,1089.4755043227665,-12565295,756096,51.43382716178894,10454
-6,-1298,1298,29,-1287.0887894808188,1104.6405959031658,-9494854,593192,30.26151180267334,7914
-2,-1448,1298,26,-1290.8559949249313,1154.436018957346,-12208916,730758,25.601027011871338,10091
-6,-1298,1298,26,-1289.535616812227,1129.6881918819188,-9449717,612291,26.281742095947266,7870
-1,-1298,1298,26,-1291.4058480614417,1151.4870229007633,-13956223,754224,25.880035877227783,11462
-13,-1298,1298,3,-1287.5523018442912,1134.3295880149813,-9145484,605732,27.54585909843445,7637
-6,-1298,1298,26,-1289.4961672473867,1132.306238185255,-9252135,598990,30.61750292778015,7704
-6,-1298,1298,3,-1290.1661558960693,1140.543795620438,-9682697,625018,27.902971029281616,8053
-3,-1298,1298,32,-1285.89783074451,1121.8249097472924,-9603085,621491,32.396302938461304,8022
-32,-1298,1298,61,-1287.1291531997415,1131.839483394834,-9955944,613457,29.79542899131775,8277
-2,-1298,1298,26,-1288.8982581612643,1149.0081433224755,-11173459,705491,29.92188000679016,9283
-3,-1298,1298,26,-1289.044438801422,1129.9183673469388,-10152514,609026,29.002099990844727,8415
-9,-1298,1298,3,-1287.3044904137234,1118.4473197781886,-10205750,605080,33.89474892616272,8469
-4,-1298,1298,26,-1289.5886617661868,1144.4173106646058,-12806905,740438,29.435703992843628,10578
-1,-1298,1298,26,-1291.3689024390244,1154.7217391304348,-14824915,796758,32.973918199539185,12170
-9,-1298,1298,90,-1276.8761826408886,1032.6060606060605,-3104086,204456,19.86317801475525,2629
-54,-1298,1298,90,-1283.679114198871,1058.136612021858,-2956313,193639,15.138362884521484,2486
-8,-1298,1298,90,-1276.4414893617022,1026.673076923077,-2879652,213548,17.307197093963623,2464
-41,-1298,1298,61,-1281.981978206203,1030.1604278074867,-3058809,192640,16.254027843475342,2573
-7,-1298,1298,61,-1271.8745505393529,967.4041666666667,-3183502,232177,20.74049997329712,2743
-51,-1298,1298,3,-1277.8557732388495,1024.7910447761194,-3065576,205983,19.270726919174194,2600
-9,-1298,1298,119,-1277.0827292110873,1032.5428571428572,-2994759,180695,17.4088191986084,2520
-11,-1298,1298,26,-1282.1572033898306,1047.5977653631285,-3025891,187520,12.879746913909912,2539
-53,-1298,1298,61,-1279.8714759535656,1045.3641025641025,-3087050,203846,16.178840160369873,2607
-53,-1298,1298,26,-1281.4830076465591,1054.5508021390374,-3016611,197201,13.845339059829712,2541
-20,-1298,1298,61,-1284.382255389718,1058.8131868131868,-3097930,192704,14.784327030181885,2594
-35,-1298,1298,32,-1276.7103949160237,1025.2428571428572,-2812593,215301,16.794727087020874,2413
-6,-1298,1298,24,-1277.7949356579493,991.0471204188482,-3078208,189290,21.328183889389038,2600
-18,-1298,1298,32,-1284.1629567408652,993.2203389830509,-3057592,175800,16.385385036468506,2558
-18,-1298,1298,61,-1276.0247172182656,964.2978723404256,-3045871,181288,20.626193046569824,2575
-9,-1298,1298,32,-1266.657768924303,941.2656826568266,-3179311,255083,30.99249005317688,2781
-9,-1298,1298,32,-1272.0536605657237,974.7029702970297,-3058017,196890,20.55044412612915,2606
-23,-1298,1298,32,-1281.6128896377422,1074.7717391304348,-3042549,197758,12.4600670337677,2558
-23,-1298,1298,26,-1287.61906630051,1093.5469613259668,-3282141,197932,15.52692198753357,2730
-35,-1298,1298,29,-1285.102206736353,1057.1692307692308,-3319419,206148,16.292990922927856,2778
-3,-1298,1298,119,-1282.58391771856,1054.875,-2743447,177219,14.644824028015137,2307
-9,-1298,1298,29,-1285.1352918438345,1062.358208955224,-3324645,213534,17.514600038528442,2788
-16,-1298,1298,90,-1279.1182192293304,1004.3939393939394,-3419083,232015,19.26144504547119,2904
-3,-1298,1298,26,-1284.187984496124,1068.7720207253885,-3313205,206273,16.91685199737549,2773
-36,-1448,1298,32,-1268.807242549981,991.3333333333334,-3363608,243868,25.501370191574097,2897
-6,-1298,1298,26,-1286.9259259259259,1068.9016393442623,-3300965,195609,14.65694284439087,2748
-16,-1298,1298,32,-1283.1358260206027,1028.9712918660287,-3363099,215055,18.129590034484863,2830
-9,-1298,1298,61,-1267.7573394495412,947.8140703517588,-2763711,188615,26.93029808998108,2379
-27,-1298,1298,95,-1276.0364820846905,1031.1779141104294,-1958716,168082,18.31292486190796,1698
-18,-1298,1298,61,-1278.2256179775281,1055.463157894737,-2844052,200538,12.876229047775269,2415
-9,-1298,1298,61,-1281.407904548844,1084.990476190476,-3436736,227848,14.067155838012695,2892
-3,-1298,1298,3,-1278.3310631857737,959.655462184874,-3378629,228398,25.746110916137695,2881
-67,-1298,1298,26,-1282.3963580007749,1065.4205128205128,-3309865,207757,17.43634605407715,2776
-3,-1298,1298,61,-1276.1322629969418,926.2863636363636,-3338362,203783,26.032301902770996,2836
-64,-1298,1298,32,-1290.3325705568268,1042.4809523809524,-3383252,218921,32.46507382392883,2832
-3,-1298,1298,32,-1257.6310280373832,897.5766129032259,-3364163,222599,39.73923587799072,2923
-32,-1298,1298,90,-1286.343045112782,1043.0670731707316,-2737338,171063,14.234032154083252,2292
-12,-1298,1298,3,-1283.3746588693957,1053.6966292134832,-3291856,187558,16.964690923690796,2743
-21,-1298,1298,61,-1274.9117125110913,1068.6632124352332,-2873651,206252,25.339982986450195,2447
-3,-1298,1298,26,-1286.1272098385857,1081.28,-3346503,216256,12.873349905014038,2802
-2,-1298,1298,61,-1284.1953004622496,1051.6381909547738,-3333771,209276,16.814932823181152,2795
-90,-1448,1298,64,-1278.1220635651773,1019.0348258706467,-2774803,204826,15.357857942581177,2372
-3,-1298,1298,61,-1288.2731463695736,1066.1361502347418,-3353375,227087,23.339592933654785,2816
-6,-1298,1298,61,-1275.0360429447853,992.790243902439,-3325294,203522,24.314523935317993,2813
-3,-1298,1298,26,-1286.6163424124513,1062.1295336787564,-3306604,204991,15.050956010818481,2763
-3,-1298,1298,61,-1276.651216685979,915.6168224299065,-3305250,195942,26.122069120407104,2803
-67,-1298,1298,61,-1280.4862068965517,1053.9658536585366,-3342069,216063,17.317672967910767,2815
-12,-1448,1298,29,-1277.0391337386018,961.9718309859155,-3361167,204900,19.551674127578735,2845
-3,-1298,1298,32,-1278.6713957055215,1009.0096618357488,-3334775,208865,18.335059881210327,2815
-4,-1298,1298,61,-1265.4849179075984,910.9434782608696,-3314305,209517,30.18159508705139,2849
-63,-1298,1298,26,-1282.6969224776003,1025.6203208556149,-3292683,191791,13.341892004013062,2754
-1,-1298,1298,61,-1274.9300039323634,926.4047619047619,-3242147,194545,26.14409589767456,2753
-6,-1298,1298,38,-1282.0561403508773,997.9896907216495,-3288474,193610,15.850764989852905,2759
-18,-1298,1298,90,-1283.929810725552,1101.7905759162304,-3256046,210442,14.40494704246521,2727
-61,-1298,1298,3,-1280.9267040149393,1025.4662921348315,-2743745,182533,16.003066062927246,2320
-44,-1298,1298,61,-1285.6239215686273,1029.9398907103825,-3278341,188479,16.17476201057434,2733
-9,-1298,1298,61,-1278.236165237724,1020.5458937198067,-3279954,211253,21.81729793548584,2773
-3,-1298,1298,32,-1285.258981444927,1002.3202247191011,-3255561,178413,18.234664916992188,2711
-6,-1298,1298,61,-1289.926287051482,1049.0456852791879,-3307371,206662,18.63449001312256,2761
-32,-1298,1298,61,-1286.4201091192517,997.6507177033493,-3300954,208509,22.60049605369568,2775
-9,-1298,1298,3,-1283.7744865718798,973.7875647668394,-3250517,187941,21.551767110824585,2725
-2,-1298,1298,61,-1279.527209571594,1016.2616822429907,-3315255,217480,19.558938026428223,2805
-6,-1298,1298,61,-1284.2198912198912,1020.9029126213592,-3305582,210306,19.23802399635315,2780
-3,-1298,1298,32,-1275.0142857142857,980.4252873563219,-2588279,170594,24.034141063690186,2204
-9,-1298,1298,61,-1277.7421934501142,1021.0654205607476,-3355351,218508,19.185367107391357,2840
-4,-1298,1298,26,-1284.0866078588613,1061.4147727272727,-3202512,186809,13.32702112197876,2670
-11,-1298,1298,61,-1285.0441589723002,1050.1092896174864,-3201045,192170,12.993324995040894,2674
-9,-1298,1298,61,-1284.201923076923,1061.23,-3338925,212246,13.9497652053833,2800
-2,-1298,1298,90,-1282.475216365067,1063.935,-3260052,212787,14.572499990463257,2742
-3,-1298,1298,29,-1286.11820706069,1073.6830601092897,-3242304,196484,14.08489203453064,2704
-9,-1298,1298,32,-1282.2610250297973,961.3369565217391,-3227451,176886,23.085647106170654,2701
-1,-1298,1298,61,-1281.147901137701,997.1666666666666,-3265646,197439,21.915547132492065,2747
-61,-1298,1298,61,-1286.1288923925897,1045.60989010989,-3262909,190301,14.747804880142212,2719
-2,-1298,1298,61,-1291.2783911671925,997.5777777777778,-3274682,179564,14.918476819992065,2716
-6,-1298,1298,32,-1277.947001934236,1071.7005347593583,-3303493,200408,14.898522138595581,2772
-9,-1298,1298,32,-1287.049147839873,1046.2245989304813,-3247225,195644,15.554939031600952,2710
-6,-1298,1298,61,-1279.1508976225134,944.0192307692307,-2636330,147267,23.554370880126953,2217
-3,-1298,1298,26,-1267.8425961912164,959.2331606217616,-3262159,185132,24.553903102874756,2766
-7,-1298,1298,3,-1283.618058330004,1048.1837837837838,-3212896,193914,13.930458068847656,2688
-150,-1298,1298,61,-1285.5420928402832,1059.7209302325582,-3267848,182272,13.710155010223389,2714
-20,-1298,1298,29,-1283.9953088350273,1045.1989528795812,-3284460,199633,17.018861055374146,2749
-6,-1298,1298,3,-1286.1515720319098,1028.2701149425288,-2740789,178919,15.087145805358887,2305
-9,-1298,1298,3,-1283.5255030416472,1050.0914285714287,-2742894,183766,13.568274974822998,2312
-6,-1298,1298,35,-1288.4102362204724,1036.0567010309278,-3272562,200995,14.334460973739624,2734
-6,-1298,1298,26,-1277.4261904761904,991.8729281767955,-2682595,179529,22.904489994049072,2281
-35,-1298,1298,61,-1283.8702651515152,1018.7267441860465,-2711534,175221,14.459362030029297,2284
-15,-1298,1298,26,-1283.3011707710941,944.0196078431372,-3178737,192580,27.050176858901978,2681
-5,-1298,1298,32,-1282.847757671125,1035.9310344827586,-3260999,180252,15.198807954788208,2716
-24,-1298,1298,61,-1287.25685592893,1022.4497607655502,-3332708,213692,16.917555809020996,2798
-48,-1448,1298,61,-1287.013594562175,1051.5052631578947,-3218821,199786,13.622926950454712,2691
-6,-1298,1298,3,-1279.6733668341708,912.5201793721973,-3310515,203492,32.12473011016846,2810
-18,-1298,1298,61,-1277.499034376207,1071.298076923077,-3307445,222830,18.274538040161133,2797
-35,-1298,1298,26,-1286.2483087942699,1070.2122905027934,-3232342,191568,13.678637981414795,2692
-20,-1298,1298,61,-1282.8199381761979,1044.3563829787233,-3319938,196339,13.430903911590576,2776
-31,-1298,1298,61,-1288.8366549433372,1011.5634517766498,-3298133,199278,16.486037969589233,2756
-31,-1298,1298,61,-1286.733930658356,1033.095,-3303046,206619,19.242244005203247,2767
-35,-1298,1298,61,-1280.7395548613822,981.9852216748768,-3279974,199343,23.415823936462402,2764
-7,-1298,1298,26,-1284.3295910184443,1066.2640449438202,-3203118,189795,15.024200916290283,2672
-3,-1298,1298,32,-1269.6823708206687,1009.0136363636364,-3341804,221983,20.992332935333252,2852
-32,-1298,1298,61,-1282.7706781654254,1036.042328042328,-3272348,195812,16.352057933807373,2740
-3,-1298,1298,61,-1276.7805104408353,1039.0502512562814,-2751462,206771,17.52643585205078,2354
-3,-1298,1298,90,-1274.8286343612335,963.9253731343283,-2893861,193749,22.749396085739136,2471
-38,-1298,1298,61,-1276.5054896794027,1023.2018779342723,-2906603,217942,17.277415990829468,2490
-3,-1298,1298,90,-1277.6700485222761,1025.5911602209944,-2896478,185632,17.366857051849365,2448
-1,-1298,1298,61,-1284.9110320284697,1045.9301075268818,-2888480,194543,16.634289026260376,2434
-6,-1298,1298,61,-1280.5888985255854,1020.3413461538462,-2953038,212231,18.120084047317505,2514
-151,-1298,1298,61,-1283.0070113935144,1011.3631284916202,-2927822,181034,17.51327395439148,2461
-3,-1298,1298,61,-1278.2179198559209,1021.3275862068965,-2838922,177711,20.10579800605774,2395
-9,-1298,1298,9,-1262.894144144144,946.6912442396314,-2803625,205432,25.463634967803955,2437
-15,-1298,1298,61,-1277.9235320892126,1043.740932642487,-2807598,201442,15.959115982055664,2390
-6,-1298,1298,6,-1285.0328305235137,1021.7588235294118,-2896464,173699,17.813554048538208,2424
-6,-1298,1298,26,-1277.1836262719703,1042.5075376884422,-2761271,207459,16.068325996398926,2361
-18,-1460,1298,31,-1281.2913315460232,986.6770833333334,-2867530,189442,17.892108917236328,2430
-32,-1298,1298,32,-1274.0964837049742,1000.1963470319635,-2971193,219043,19.685653924942017,2551
-3,-1298,1298,26,-1276.0571557155715,1043.9942857142858,-2835399,182699,12.83621597290039,2397
-46,-1298,1298,58,-1283.4107699154429,1040.010752688172,-2883824,193442,15.987828969955444,2433
-3,-1298,1298,61,-1269.8122852233678,993.6637168141593,-2956123,224568,19.187329053878784,2554
-6,-1298,1298,119,-1284.998658918194,1053.5680473372781,-2874542,178053,15.47507381439209,2406
-35,-1298,1298,29,-1282.9873257287707,1034.1631578947367,-3036831,196491,16.075920820236206,2557
-3,-1298,1298,32,-1241.1361374943465,862.6056338028169,-2744152,183735,51.53948187828064,2424
-61,-1298,1298,32,-1281.8855160450998,967.8173913043478,-2956028,222598,22.515882968902588,2536
-3,-1298,1298,35,-1282.9698795180723,1002.8546511627907,-2768649,172491,22.424661874771118,2330
-33,-1298,1298,29,-1284.7602620087337,1063.1117647058823,-2942101,180729,16.296024084091187,2460
-62,-1298,1298,90,-1279.2947729220223,1038.8275862068965,-2985874,210882,17.10281991958618,2537
-3,-1298,1298,26,-1282.3736263736264,1042.8626373626373,-2917400,189801,16.51524019241333,2457
-3,-1298,1298,29,-1279.707671957672,1029.2578947368422,-2902377,195559,17.72217082977295,2458
-2,-1298,1298,3,-1279.1733149931224,1013.948275862069,-2789877,176427,15.67588186264038,2355
-3,-1298,1298,61,-1282.7457404980341,1004.7967032967033,-2936205,182873,18.483577013015747,2471
-2,-1298,1298,3,-1278.142361111111,983.4278350515464,-2944840,190785,28.98533010482788,2498
-3,-1298,1298,32,-1278.8641130870953,1004.9574468085107,-2804549,188932,25.11191701889038,2381
-32,-1298,1298,90,-1279.6346069389547,1039.1899441340781,-2913728,186015,16.70402717590332,2456
-3,-1298,1298,32,-1273.9338947368421,1036.0841121495328,-3025593,221722,17.672527074813843,2589
-3,-1298,1298,61,-1281.2527185732927,1006.9387755102041,-2945600,197360,18.328815937042236,2495
-3,-1298,1298,35,-1270.4943310657595,970.7391304347826,-2801440,178616,21.100751876831055,2389
-96,-1298,1298,61,-1281.8417421302286,1006.4718614718614,-2972591,232495,34.18756103515625,2550
-3,-1298,1298,61,-1282.353744493392,989.1428571428571,-2910943,186948,52.39549112319946,2459
-38,-1298,1298,90,-1285.2922334357174,1021.4673913043479,-2929181,187950,18.061564922332764,2463
-9,-1298,1298,93,-1279.029056772463,1065.6842105263158,-2861188,202480,15.183037042617798,2427
-32,-1298,1298,61,-1283.9764760147602,1012.8857142857142,-2783661,177255,19.932923078536987,2343
-57,-1298,1298,26,-1286.407753386268,1067.625,-2754199,179361,16.589520931243896,2309
-3,-1298,1298,119,-1281.3200354609928,1059.1555555555556,-2890658,190648,16.783849954605103,2436
-30,-1298,1298,32,-1279.3571732652192,1045.1133004926107,-3005210,212158,14.643770933151245,2552
-3,-1298,1298,32,-1282.946335078534,994.1980198019802,-2940513,200828,26.13354802131653,2494
-3,-1298,1298,3,-1274.3602708803612,1019.4845360824743,-2822708,197780,21.359294891357422,2409
-3,-1298,1298,58,-1285.7883597883597,1033.1491712707182,-2916168,187000,18.537062883377075,2449
-3,-1298,1298,87,-1279.214749536178,1029.9662921348315,-2757987,183334,17.748446941375732,2334
-3,-1298,1298,41,-1276.89857732905,1036.2054054054054,-2782362,191698,17.662596940994263,2364
-3,-1298,1298,18,-1279.536299765808,1067.7142857142858,-2731810,179376,16.400476932525635,2303
-3,-1298,1298,35,-1268.457890070922,969.6117021276596,-2861641,182287,26.845235109329224,2444
-16,-1298,1298,90,-1283.8611898016998,1050.5,-2719218,170181,16.830223083496094,2280
-1,-1298,1298,35,-1279.6222126929674,1015.3492063492064,-2984079,191901,17.88501214981079,2521
-38,-1298,1298,61,-1283.722344645218,1080.4244186046512,-2912766,185833,13.753144979476929,2441
-3,-1298,1298,35,-1274.2813357731015,984.479797979798,-2785579,194927,17.612839937210083,2384
-123,-1298,1298,58,-1282.5002366303834,1013.4237288135594,-2709923,179376,19.50803780555725,2290
-3,-1298,1298,61,-1285.3907079646017,1017.9783783783784,-2904983,188326,18.519158124923706,2445
-90,-1298,1298,61,-1284.0944639718805,1063.3977272727273,-2922599,187158,15.058940172195435,2452
-25,-1298,1298,32,-1283.549019607843,1036.1311475409836,-2880284,189612,18.86013889312744,2427
-3,-1298,1298,90,-1287.1719717064545,1010.5056179775281,-2911583,179870,16.22441601753235,2440
-6,-1298,1298,61,-1285.4006381039198,969.6473684210526,-2820169,184233,22.028979063034058,2384
-3,-1298,1298,61,-1276.1422554983621,1025.4888888888888,-2727116,184588,20.37072992324829,2317
-3,-1298,1298,90,-1287.2366946778711,1022.9281767955802,-2757261,185150,15.377926111221313,2323
-7,-1298,1298,29,-1282.0984990619138,1042.1183431952663,-2733434,176118,17.310335874557495,2301
-102,-1298,1298,61,-1285.5843817787418,1012.875,-2963272,186369,18.019405126571655,2489
-9,-1298,1298,3,-1285.4226216571678,1067.0625,-2932049,187803,15.570289134979248,2457
-3,-1298,1298,90,-1286.5669186305024,1035.9204545454545,-2893489,182322,16.758774995803833,2425
-3,-1298,1298,26,-1284.8609388839682,1052.60989010989,-2901216,191575,17.175899982452393,2440
-3,-1298,1298,26,-1281.8284818629645,1048.2613636363637,-2862323,184494,17.037912845611572,2409
-9,-1298,1298,61,-1282.354597448306,1052.0765027322404,-2914792,192530,17.785017013549805,2456
-3,-1298,1298,29,-1282.4553415061296,1038.9005524861877,-2929128,188041,15.929739952087402,2465
-3,-1298,1298,6,-1277.4106717484517,976.6284153005464,-2681285,178723,22.979851007461548,2282
-3,-1298,1298,90,-1271.2695775984812,983.2299465240642,-2678565,183864,22.138159036636353,2294
-3,-1298,1298,3,-1280.0790088826554,1001.5054347826087,-2738089,184277,18.854440927505493,2323
-35,-1298,1298,61,-1284.9254571026722,1064.0058479532163,-2740746,181945,15.714375972747803,2304
-3,-1298,1298,26,-1279.2261619549593,1008.9655172413793,-2669745,175560,18.968276977539062,2261
-6,-1298,1298,61,-1280.4298780487804,1037.8232044198894,-2939867,187846,16.935654163360596,2477
-15,-1298,1298,58,-1282.7696886446886,1058.8529411764705,-2801569,180005,14.643144845962524,2354
-17,-1298,1298,26,-1283.6313131313132,1078.0,-2795749,177870,14.258839845657349,2343
-3,-1298,1298,35,-1284.1357789423535,1039.5853658536585,-2695401,170492,16.072878122329712,2263
-23,-1298,1298,61,-1282.2977450529222,1030.1208791208792,-2786433,187482,15.769792079925537,2355
-6,-1298,1298,35,-1285.4011866727521,1027.5892857142858,-2816314,172635,15.443739175796509,2359
-3,-1298,1298,3,-1280.17263253285,1023.4662921348314,-2825341,182177,19.5777530670166,2385
-12,-1298,1298,61,-1284.21409455843,1026.826815642458,-2879208,183802,17.807097911834717,2421
-9,-1298,1298,58,-1279.6319290465633,1021.6312849162011,-2885570,182872,18.285582065582275,2434
-3,-1298,1298,32,-1279.1448598130842,950.1851851851852,-2737370,179585,23.554157972335815,2329
-3,-1298,1298,35,-1283.1297440423655,999.2185792349727,-2907572,182857,17.716904163360596,2449
-3,-1298,1298,61,-1276.052994398966,991.6176470588235,-2961719,202290,19.87191390991211,2525
-59,-1298,1298,26,-1285.6490299823633,1045.6011560693642,-2915852,180889,15.245670080184937,2441
-183,-1448,1298,119,-1285.8451641526176,1009.5207100591716,-2898295,170609,17.100645065307617,2423
-3,-1298,1298,61,-1284.4718114602588,1049.482142857143,-2779597,176313,15.392475128173828,2332
-23,-1298,1298,90,-1286.795100222717,1035.340909090909,-2888855,182220,17.13360595703125,2421
-3,-1298,1298,61,-1277.1953772350632,1005.8756756756757,-2928609,186087,19.40496802330017,2478
-3,-1298,1298,61,-1285.5283687943263,1041.7261904761904,-2900152,175010,15.72608208656311,2424
-3,-1298,1298,61,-1278.4235949837437,981.6230366492147,-2752446,187490,27.789700031280518,2344
-21,-1298,1298,61,-1285.7431151241535,1011.8,-2847921,177065,17.707826852798462,2390
-3,-1298,1298,119,-1281.7937015061616,1008.2528089887641,-2808410,179469,18.204494953155518,2369
-3,-1298,1298,61,-1284.6538461538462,1075.7682926829268,-2705481,176426,14.87221908569336,2270
-44,-1298,1298,32,-1280.9776217639314,1020.7166666666667,-2919348,183729,21.42480707168579,2459
-3,-1298,1298,61,-1283.721355327686,1028.3542857142857,-2879387,179962,17.613301992416382,2418
-3,-1298,1298,61,-1284.3999120105586,1038.5568181818182,-2919441,182786,16.799926042556763,2449
-3,-1298,1298,61,-1282.8919276576974,1017.2651933701658,-2908316,184125,18.967854022979736,2448
-15,-1298,1298,90,-1273.8762214983713,961.6210526315789,-1564320,91354,10.241812944412231,1323
-3,-1298,1298,61,-1281.9957264957266,930.3678160919541,-1499935,80942,10.54956603050232,1257
-19,-1298,1298,61,-1284.849007765315,954.3142857142857,-1489140,66802,8.415808200836182,1229
-273,-1298,1298,3,-1278.0741042345278,926.3627450980392,-1569475,94489,11.29309892654419,1330
-6,-1298,1298,90,-1275.4013266998343,956.8777777777777,-1538134,86119,9.10397481918335,1296
-302,-1298,1298,90,-1283.03559602649,949.4947368421052,-1549907,90202,12.234454870223999,1303
-112,-1298,1298,61,-1287.6018755328219,976.8888888888889,-1510357,70336,7.587251901626587,1245
-253,-1298,1298,61,-1281.46173254836,939.2758620689655,-1523658,81717,11.878736019134521,1276
-103,-1298,1298,26,-1281.5239361702127,993.9102564102565,-1445559,77525,8.023741960525513,1206
-15,-1298,1298,61,-1285.1366666666668,1004.32,-1542164,75324,6.8497819900512695,1275
-119,-1298,1298,32,-1277.813838550247,961.9157894736842,-1551266,91382,11.32719087600708,1309
-8,-1298,1298,90,-1280.2271214642262,913.3571428571429,-1538833,76722,10.035449981689453,1286
-13,-1298,1298,61,-1274.571549534293,962.9893617021277,-1505269,90521,10.905601978302002,1275
-15,-1298,1298,3,-1268.609958506224,940.7019230769231,-1528675,97833,11.919296979904175,1309
-21,-1298,1298,61,-1262.910643889619,825.0921052631579,-961075,62707,13.895493984222412,837
-6,-1298,1298,61,-1283.9721518987342,1014.0972222222222,-1521507,73015,11.025084972381592,1257
-9,-1298,1298,119,-1268.9232111692845,892.7173913043479,-1454186,82130,10.554244041442871,1238
-112,-1298,1298,90,-1281.9211218229623,977.1911764705883,-1462672,66449,9.113767147064209,1209
-21,-1298,1298,61,-1283.5760683760684,960.65,-1501784,76852,10.038727045059204,1250
-3,-1298,1298,3,-1283.6610455311973,1025.567901234568,-1522422,83071,10.086048126220703,1267
-50,-1298,1298,119,-1277.7545008183306,987.4216867469879,-1561416,81956,10.033501148223877,1305
-64,-1298,1298,90,-1276.573322286661,985.3516483516484,-1540824,89667,10.855165958404541,1298
-8,-1298,1298,61,-1282.4343517753923,968.2790697674419,-1553028,83272,10.718503952026367,1297
-291,-1298,1298,119,-1284.424092409241,951.8068181818181,-1556722,83759,10.035423994064331,1300
-3,-1298,1298,90,-1277.1788351107466,888.3454545454546,-1556881,97718,12.837673902511597,1329
-3,-1298,1298,61,-1278.4750415973378,946.9,-1536727,75752,9.512634038925171,1282
-2,-1298,1298,90,-1281.5264900662253,878.3365384615385,-1548084,91347,13.718114137649536,1312
-29,-1298,1298,32,-1286.2121724429417,1013.9736842105264,-1521589,77062,7.2028961181640625,1259
-32,-1298,1298,90,-1278.8982213438735,869.8241758241758,-1294245,79154,28.514802932739258,1103
-302,-1298,1298,61,-1290.989847715736,1014.6056338028169,-1525950,72037,10.70457410812378,1253
-117,-1298,1298,29,-1286.1497056349874,990.4050632911392,-1529232,78242,8.686729907989502,1268
-3,-1298,1298,32,-1276.1568785197103,919.9897959183673,-1586263,90159,11.90691614151001,1341
-25,-1298,1298,61,-1282.649034424853,951.0,-1527635,77031,13.722911834716797,1272
-3,-1298,1298,90,-1277.6555740432611,980.8045977011494,-1535742,85330,11.34748387336731,1289
-3,-1298,1298,90,-1282.4343598055104,1018.5777777777778,-1582524,91672,10.992541074752808,1324
-3,-1298,1298,90,-1282.8893510815308,1012.8607594936709,-1542033,80016,9.11374282836914,1281
-7,-1298,1298,32,-1282.4406639004148,977.9864864864865,-1545341,72371,9.407158851623535,1279
-273,-1298,1298,61,-1289.2516891891892,999.0140845070423,-1526474,70930,10.855278015136719,1255
-24,-1298,1298,61,-1280.9618257261411,952.609756097561,-1543559,78114,12.347567081451416,1287
-3,-1298,1298,119,-1280.7595041322313,990.6666666666666,-1549719,83216,8.599353075027466,1294
-3,-1298,1298,32,-1289.8540807914262,982.9759036144578,-1564593,81587,8.396517038345337,1296
-73,-1298,1298,119,-1276.961937716263,860.6276595744681,-1476168,80899,18.23043394088745,1250
-44,-1448,1298,90,-1279.1463815789473,913.7052631578947,-1555442,86802,10.85323190689087,1311
-3,-1298,1298,61,-1285.4642563681184,917.4772727272727,-1564410,80738,11.774422883987427,1305
-32,-1298,1298,90,-1281.7209876543209,948.9891304347826,-1557291,87307,11.146669864654541,1307
