max_in_size,min_in_size,max_out_size,min_out_size,mean_in_size,mean_out_size,total_in_volume,total_out_volume,load_time,packet_count
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2792980.0,32479160.0,528.4356758594513,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2480540.0,32791600.0,522.3214075565338,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2933140.0,32339000.0,517.5239095687866,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2633840.0,32638300.0,525.1716096401215,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2511200.0,32760940.0,528.1920564174652,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2864520.0,32407620.0,523.0255806446075,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2410460.0,32861680.0,537.9756977558136,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2810500.0,32461640.0,517.1235909461975,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2892260.0,32379880.0,519.9183883666992,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2664500.0,32607640.0,530.1230845451355,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2746260.0,32525880.0,515.6542437076569,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2576900.0,32695240.0,527.2390825748444,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2858680.0,32413460.0,519.7176914215088,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2784220.0,32487920.0,521.388947725296,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2597340.0,32674800.0,525.2863337993622,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2826560.0,32445580.0,516.8625779151917,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2839700.0,32432440.0,520.3571796417236,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2601720.0,32670420.0,529.2359964847565,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2630920.0,32641220.0,527.5337297916412,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2435280.0,32836860.0,532.696563243866,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2823640.0,32448500.0,519.4083788394928,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2921460.0,32350680.0,520.4253768920898,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2844080.0,32428060.0,516.9362156391144,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2461560.0,32810580.0,522.0227961540222,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2797360.0,32474780.0,528.8029611110687,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2905400.0,32366740.0,527.8241128921509,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2776920.0,32495220.0,523.254086971283,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2804660.0,32467480.0,513.2461833953857,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2560840.0,32711300.0,532.029046535492,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2854300.0,32417840.0,521.0763337612152,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2595880.0,32676260.0,522.6843256950378,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2788600.0,32483540.0,514.6149995326996,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2884960.0,32387180.0,513.5557992458344,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2867440.0,32404700.0,522.3186569213867,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2873280.0,32398860.0,521.1736333370209,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2828020.0,32444120.0,517.1519432067871,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2883500.0,32388640.0,515.2412848472595,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2623620.0,32648520.0,532.0929560661316,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2867440.0,32404700.0,521.0868825912476,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2403160.0,32868980.0,527.3314914703369,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2819260.0,32452880.0,515.1229863166809,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2633840.0,32638300.0,526.5943880081177,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2861600.0,32410540.0,518.4934096336365,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2841160.0,32430980.0,516.0474650859833,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2546240.0,32725900.0,523.4964871406555,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2823640.0,32448500.0,518.1093218326569,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2807580.0,32464560.0,522.5472323894501,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2803200.0,32468940.0,518.0981252193451,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2807580.0,32464560.0,515.8440713882446,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2286360.0,32985780.0,533.5081286430359,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2525800.0,32746340.0,528.1641166210175,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2946280.0,32325860.0,527.125207901001,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2717060.0,32555080.0,524.3689131736755,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2798820.0,32473320.0,514.4235782623291,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3979960.0,31292180.0,509.3998589515686,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3974120.0,31298020.0,502.0759313106537,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3885060.0,31387080.0,519.0230219364166,24159.0
