max_in_size,min_in_size,max_out_size,min_out_size,mean_in_size,mean_out_size,total_in_volume,total_out_volume,load_time,packet_count
-31,-1362,404,24,-514.9473684210526,79.45121951219512,-9784,6515,6.400049209594727,101
-24,-1363,404,24,-531.75,95.0677966101695,-10635,5609,6.133610010147095,79
-8,-1460,1448,24,-1409.1660884458302,243.825,-32088121,156048,19.206403970718384,23411
-8,-1460,1448,9,-1411.4446194225723,271.995652173913,-32265624,187677,13.72172498703003,23550
-8,-1460,1448,2,-1414.4189283838207,244.26067746686303,-32310986,165853,17.297343015670776,23523
-4,-1460,1448,24,-1418.5254563691074,285.1820895522388,-35356747,191072,14.020611047744751,25595
-3,-1460,1448,24,-1412.2228187919463,286.9021739130435,-32615286,184765,9.850522994995117,23739
-8,-1460,1448,24,-1417.107422327175,254.07692307692307,-30605269,145332,13.269983053207397,22169
-6,-1460,1448,24,-1407.491465178756,262.8794402583423,-34054256,244215,18.816898822784424,25124
-8,-1460,1448,24,-1412.2070355281028,271.1336336336336,-32236450,180575,19.114124059677124,23493
-8,-1460,1448,24,-1416.1331413863804,231.06340057636888,-32462020,160358,18.044902086257935,23617
-8,-1460,1448,24,-1415.075066079295,251.43356643356643,-32122204,143820,10.803274869918823,23272
-5,-1460,1448,24,-1415.9819531044172,267.3940256045519,-32247573,187978,19.597929000854492,23477
-8,-1460,1448,24,-1418.5110124984733,241.22222222222223,-34842886,151970,17.412468910217285,25193
-8,-1460,1448,24,-1418.255725643764,299.03846153846155,-35854923,194375,12.562150001525879,25931
-8,-1460,1448,24,-1413.7182485602498,240.9770867430442,-32157849,147237,18.686128854751587,23358
-8,-1460,1448,24,-1419.2456796721895,260.3125,-31864904,133280,13.164849042892456,22964
-8,-1460,1448,24,-1412.6399771609276,277.46264367816093,-32162987,193114,12.796948909759521,23464
-7,-1460,1448,9,-1425.1433324200557,270.5528596187175,-36410987,156109,9.735759973526001,26126
-8,-1460,1448,24,-1422.6873106433209,243.704,-36157598,152315,9.420766830444336,26040
-7,-1460,1448,21,-1416.657416844251,274.2876480541455,-30579967,162104,15.345399141311646,22177
-8,-1460,1448,24,-1414.2684137075516,217.61036468330136,-27361851,113375,13.47002911567688,19868
-7,-1460,1448,24,-1421.3544764525723,215.99156829679595,-32021695,128083,13.597139835357666,23122
-8,-1460,1448,24,-1375.8735513245033,254.92376681614348,-13296442,170544,19.867769956588745,10333
-7,-1460,1448,24,-1416.1830115047387,193.13230240549828,-27942707,112403,16.84904909133911,20313
-6,-1460,1448,24,-1401.6891470263524,237.79493670886075,-29201390,187858,16.689970016479492,21623
-3,-1460,1448,24,-1410.4671222947086,211.9620253164557,-27241762,117215,12.494167804718018,19867
-8,-1460,1448,24,-1410.918260960225,249.8879003558719,-27065645,140437,11.169660806655884,19745
-8,-1460,1448,24,-1419.9177658142664,216.33520599250937,-31649967,115523,13.040022850036621,22824
-6,-1460,1448,24,-1400.452539255906,248.16987542468857,-29699397,219134,16.21096181869507,22090
-6,-1460,1448,24,-1402.2156862745098,243.73085585585585,-28533687,216433,18.351001024246216,21237
-6,-1460,1448,24,-1399.928175475485,244.82794457274827,-29294897,212021,20.166554927825928,21792
-8,-1460,1448,24,-1414.062092007196,267.3940809968847,-27510578,171667,12.72188687324524,20097
-8,-1460,1448,24,-1412.3784023231776,216.16140350877194,-28695292,123212,9.724025011062622,20887
-8,-1460,1448,24,-1400.5239293164805,273.9232,-22825739,171202,18.794586896896362,16923
-6,-1460,1448,24,-1388.4389570703336,260.33017975402083,-28170038,275169,21.163539171218872,21346
-6,-1460,1448,24,-1413.7881204314267,238.83212996389892,-27657937,132313,13.240534782409668,20117
-8,-1460,1448,24,-1413.5170767154573,204.16894197952217,-27232820,119643,13.131038188934326,19852
-8,-1460,1448,24,-1414.576697618924,202.74669187145557,-27268795,107253,20.068262815475464,19806
-5,-1460,1448,24,-1390.1223766439698,257.79635761589407,-29807004,311418,51.576495885849,22650
-8,-1460,1448,24,-1413.0740508969545,261.6130081300813,-27097108,160892,19.311815977096558,19791
-8,-1460,1448,24,-1410.7948757763975,234.65714285714284,-27256557,139621,17.74738597869873,19915
-1,-1460,1448,24,-1389.435991657563,261.13536201469043,-27980462,248862,23.549866914749146,21091
-8,-1460,1448,24,-1409.5400594993846,203.3578947368421,-27480393,115914,16.209350109100342,20066
-8,-1460,1448,24,-1414.7150051250055,210.13616398243045,-31744790,143523,15.985527992248535,23122
-5,-1460,1448,24,-1399.4537648285104,250.60115606936415,-28194795,216770,17.401546001434326,21012
-8,-1460,1448,24,-1405.9274489795919,212.82521489971347,-27556178,148552,18.998507976531982,20298
-8,-1460,1448,24,-1414.775909330522,197.85867237687367,-26838299,92400,18.325243949890137,19437
-8,-1460,1448,24,-1409.4223801421278,259.70257966616083,-28163078,171144,14.074400901794434,20641
-5,-1460,1448,24,-1397.215717647059,277.2145178764897,-29690834,255869,16.875927925109863,22173
-8,-1460,1448,12,-1413.8736744089804,241.72184300341297,-27331592,141649,18.108536958694458,19917
-8,-1460,1448,24,-1412.619478752355,293.7391304347826,-26992333,148632,11.033690214157104,19614
-8,-1460,1448,24,-1420.2116270063257,221.25,-33004298,125670,13.98316502571106,23807
-8,-1460,1448,1,-1414.4259957384036,287.28046989720997,-34517652,195638,14.652241945266724,25085
-8,-1460,1448,1,-1410.913389121339,271.7371428571429,-33720830,190216,18.53621506690979,24600
-8,-1460,1448,24,-1412.715098971118,221.6915322580645,-27049256,109959,12.85175609588623,19643
-1,-1460,1448,24,-1415.6449648711944,211.21814671814673,-27201618,109411,13.194485902786255,19733
-8,-1460,1448,22,-1415.9865270248933,214.1012658227848,-26905160,101484,12.96143102645874,19475
-8,-1460,1448,24,-1416.4323286447868,280.79907264296753,-31721002,181677,13.314167022705078,23042
-8,-1460,1448,24,-1411.7352849021977,280.748502994012,-31539578,187540,13.661885976791382,23009
-1,-1460,1448,24,-1408.3528265107213,218.93631669535284,-27454430,127202,11.913445949554443,20075
-1,-1460,1448,24,-1420.0595423707387,253.65576592082616,-33699433,147374,16.13953685760498,24312
-5,-1460,1448,24,-1413.106957479159,194.90631364562117,-26952189,95699,18.796703100204468,19564
-8,-1460,1448,24,-1420.1030576090284,275.0115702479339,-32464976,166382,16.66332697868347,23466
-8,-1460,1448,24,-1412.204132965082,268.22898550724636,-28633851,185078,16.306102991104126,20966
-8,-1460,1448,24,-1413.830130496961,275.0203488372093,-31635863,189214,23.201564073562622,23064
-3,-1460,1448,17,-1395.7049326095096,245.74206755373592,-29823423,240090,22.580984830856323,22345
-7,-1460,1448,24,-1419.7522896470462,209.26680672268907,-26508195,99611,14.098844051361084,19147
-5,-1460,1448,24,-1299.0075634792004,262.9919935948759,-12022315,328477,38.59556794166565,10504
-8,-1460,1448,24,-1403.1450309643174,239.3753581661891,-23790324,167084,23.058587074279785,17653
-6,-1460,1448,22,-1392.4863856769862,297.1489361702128,-29866048,321218,24.023282051086426,22529
-4,-1460,1448,24,-1416.1933690064002,221.89596602972398,-26995478,104513,11.996378898620605,19533
-5,-1460,1448,3,-1383.2331521739131,254.97081930415263,-22906341,227179,20.8019540309906,17451
-6,-1460,1448,24,-1392.982398137369,252.28648068669528,-29914297,235131,19.06383180618286,22407
-8,-1460,1448,24,-1412.2303364987613,239.6263157894737,-27363375,136587,11.795539855957031,19946
-6,-1460,1448,9,-1390.5626900466248,269.53061224489795,-27438583,264140,16.369208097457886,20712
-8,-1460,1448,24,-1420.3962933046132,212.88652482269504,-31652111,120068,25.30291199684143,22848
-8,-1460,1448,24,-1410.5962586082844,208.04044117647058,-27447382,113174,16.276090145111084,20002
-8,-1460,1448,1,-1414.4421646805843,224.90032679738562,-31573178,137639,14.706123113632202,22934
-8,-1460,1448,24,-1409.0472657466016,275.7719298245614,-27157977,157190,11.95306921005249,19844
-8,-1460,1448,24,-1413.5499871366092,205.5514705882353,-27472344,111820,14.01175308227539,19979
-8,-1460,1448,24,-1414.0278863695596,247.03366336633664,-27128125,124752,16.957808017730713,19690
-8,-1460,1448,24,-1417.626032841753,192.248987854251,-27107845,94971,21.948724031448364,19616
-8,-1460,1448,24,-1413.0183800623054,209.4731182795699,-27214734,116886,16.536711931228638,19818
-8,-1460,1428,24,-1419.6565123206065,207.716,-31456749,103858,10.88071894645691,22658
-8,-1460,1448,24,-1417.5916536254565,200.6235294117647,-27175232,102318,14.747464179992676,19680
-8,-1460,1448,24,-1415.6833203226645,209.74903474903476,-27202355,108650,11.739331007003784,19733
-2,-1460,1448,24,-1410.8495360824743,286.195211786372,-27370481,155404,10.981067895889282,19943
-8,-1460,1448,24,-1411.3031267943832,202.80321285140562,-27036334,100996,18.5334689617157,19655
-8,-1460,1448,24,-1413.5927458995188,228.83536585365854,-27320507,112587,9.581447839736938,19819
-8,-1460,1448,24,-1419.0142440214313,209.58058252427185,-32576310,107934,18.85382890701294,23472
-8,-1460,1448,24,-1418.5841876706809,235.82333333333332,-31686915,141494,16.802006006240845,22937
-8,-1460,1448,24,-1416.2547830352762,268.51627218934914,-31756681,181517,13.76223611831665,23099
-3,-1460,1448,1,-1417.7654495623729,204.13914373088684,-32072690,133507,15.050983905792236,23276
-6,-1460,1448,23,-1401.9606461237718,256.6332899869961,-27252713,197351,16.255800008773804,20208
-8,-1460,1448,24,-1414.1509836577495,254.3422680412371,-27171497,123356,10.610898971557617,19699
-8,-1460,1448,3,-1417.1155604030332,214.48556876061122,-27285143,126332,15.879378080368042,19843
-6,-1460,1448,24,-1400.1325510443558,247.24852071005918,-29829824,208925,21.097860097885132,22150
-8,-1460,1448,24,-1410.406482383712,253.13739130434783,-27501516,145554,9.140476942062378,20074
-8,-1460,1448,24,-1411.4910746437574,228.0321361058601,-27437975,120629,15.326875925064087,19968
-8,-1460,1448,24,-1418.6390458905885,195.7326923076923,-27358454,101781,14.749891996383667,19805
-8,-1460,1448,24,-1420.2560251334137,281.246887966805,-33001069,135561,12.039258003234863,23718
-6,-1460,943,24,-1378.8653603034134,181.70344827586206,-2181365,26347,6.364756107330322,1727
-6,-1460,575,24,-1252.0,66.82191780821918,-140224,4878,6.023600816726685,185
-6,-1460,576,24,-1219.7338129496402,103.81395348837209,-169543,8928,5.997043132781982,225
-6,-1460,575,24,-1250.9910714285713,74.91666666666667,-140111,4495,6.089213132858276,172
-6,-1460,943,24,-1383.2215836526182,169.6014492753623,-2166125,23405,6.1248791217803955,1704
-6,-1460,575,24,-1201.162393162393,68.92647058823529,-140536,4687,6.010441064834595,185
-6,-1460,576,24,-1230.2624113475176,115.03529411764706,-173467,9778,6.444365978240967,226
-6,-1460,574,24,-1136.7952755905512,77.51807228915662,-144373,6434,6.051560163497925,210
-6,-1460,575,24,-1171.3666666666666,116.18446601941747,-175705,11967,5.949047088623047,253
-6,-1460,575,24,-1329.4551971326164,144.90579710144928,-741836,19997,6.6065380573272705,696
-6,-1460,575,24,-1218.6369426751592,129.6122448979592,-191326,12702,5.9735941886901855,255
-6,-1460,575,24,-1301.313725490196,133.8235294117647,-331835,11375,6.027086973190308,340
-6,-1460,576,24,-1386.897810218978,141.13970588235293,-2090055,19195,6.004356861114502,1643
-6,-1460,575,24,-1155.781954887218,99.51807228915662,-153719,8260,5.865623950958252,216
-6,-1460,576,24,-1236.4444444444443,80.14285714285714,-144664,5610,5.9733781814575195,187
-6,-1460,576,24,-1295.8669201520913,148.13186813186815,-340813,13480,5.7613677978515625,354
-6,-1460,576,24,-1192.704918032787,79.35211267605634,-145510,5634,5.958248138427734,193
-6,-1460,575,24,-1245.5771144278608,121.70967741935483,-250361,11319,5.418461084365845,294
-6,-1460,577,24,-1196.375,117.02564102564102,-162707,9128,6.041536092758179,214
-6,-1460,577,24,-1240.5486725663716,75.8135593220339,-140182,4473,5.924943208694458,172
-6,-1460,576,24,-1370.9648629655658,164.6013071895425,-1950883,25184,7.139077186584473,1576
-6,-1460,577,24,-1221.9126984126983,90.83529411764705,-153961,7721,5.800314903259277,211
-6,-1460,576,24,-1234.1625615763546,106.09909909909909,-250535,11777,6.05368185043335,314
-6,-1460,576,24,-1384.706507304117,146.2312925170068,-2085368,21496,6.625128984451294,1653
-6,-1460,576,24,-1385.5387673956263,145.61068702290078,-2090778,19075,6.2514050006866455,1640
-6,-1460,576,24,-1376.4724669603524,127.3801652892562,-1249837,15413,5.987514972686768,1029
-6,-1460,577,24,-1237.3300970873786,117.78217821782178,-254890,11896,5.580127000808716,307
-6,-1460,577,24,-1195.024,85.52857142857142,-149378,5987,5.959043025970459,195
-6,-1460,576,24,-1209.7117117117118,141.2970297029703,-268556,14271,5.993010997772217,323
-6,-1460,576,24,-1213.219512195122,87.09210526315789,-149226,6619,5.7336719036102295,199
-6,-1460,576,24,-1213.1181102362204,101.8082191780822,-154066,7432,5.921344995498657,200
-6,-1460,577,24,-1385.433710859427,127.15172413793104,-2079536,18437,7.024852991104126,1646
-6,-1460,577,24,-1232.0695652173913,79.42647058823529,-141688,5401,6.053694009780884,183
-6,-1460,577,24,-1184.5140845070423,100.21428571428571,-168201,9821,6.116290092468262,240
-6,-1460,577,24,-1198.6338028169014,122.34615384615384,-170206,9543,5.895356178283691,220
-6,-1460,576,24,-1379.8029827315543,145.33587786259542,-1757869,19039,5.507014036178589,1405
-6,-1460,577,24,-1382.5995145631068,117.66423357664233,-1708893,16120,6.217111110687256,1373
-6,-1460,577,24,-1189.6222222222223,102.60240963855422,-160599,8516,6.000088930130005,218
-6,-1460,576,24,-1262.1788321167883,138.71,-345837,13871,6.024832010269165,374
-6,-1460,577,24,-1202.508064516129,96.81818181818181,-149111,6390,7.0134570598602295,190
-6,-1460,577,24,-1381.220985691574,128.03174603174602,-1737576,16132,9.220038890838623,1384
-6,-1460,577,24,-1388.9630850362557,146.71621621621622,-2107057,21714,8.064328908920288,1665
-6,-1460,576,24,-1190.7931034482758,109.16494845360825,-172665,10589,5.893583059310913,242
-6,-1460,577,24,-1225.347619047619,123.27027027027027,-257323,13683,6.480324983596802,321
-6,-1460,576,24,-1233.8333333333333,110.06060606060606,-155463,7264,6.453573942184448,192
-6,-1460,577,24,-1191.355072463768,112.43243243243244,-164407,8320,5.5882790088653564,212
-6,-1460,577,24,-1228.7636363636364,124.50862068965517,-270328,14443,5.959507942199707,336
-6,-1460,575,24,-1361.6162402669634,126.4090909090909,-1224093,16686,8.29295802116394,1031
-6,-1460,577,24,-1197.2644628099174,80.97101449275362,-144869,5587,5.9436869621276855,190
-6,-1460,575,24,-1229.7368421052631,71.0,-140190,4615,5.9702770709991455,179
-6,-1460,577,24,-1206.6916666666666,71.9390243902439,-144803,5899,6.121970176696777,202
-6,-1460,577,24,-1219.2782608695652,76.70689655172414,-140217,4449,6.066150903701782,173
-6,-1460,577,24,-1263.719298245614,80.97101449275362,-144064,5587,6.043719053268433,183
-6,-1460,576,24,-1217.6559633027523,102.87591240875912,-265449,14094,5.998025894165039,355
-6,-1460,577,24,-1212.39837398374,78.5,-149125,6908,5.993613958358765,211
-6,-1460,577,24,-1246.4285714285713,71.765625,-139600,4593,6.082098960876465,176
-6,-1460,576,24,-1241.1497584541062,128.97938144329896,-256918,12511,5.48664402961731,304
-6,-1460,576,24,-1382.86717752235,163.9037037037037,-2165570,22127,6.364484071731567,1701
-6,-1460,577,24,-1251.4107142857142,68.30434782608695,-140158,4713,6.053530216217041,181
-6,-1460,576,24,-1241.04,83.10714285714286,-155130,6981,6.081990957260132,209
-6,-1460,576,24,-1211.6416666666667,85.97101449275362,-145397,5932,5.9871721267700195,189
-6,-1460,576,24,-1191.2125984251968,95.64935064935065,-151284,7365,5.978133201599121,204
-6,-1460,577,24,-1390.3004081632653,127.8695652173913,-1703118,14705,5.946578025817871,1340
-6,-1460,577,24,-1204.6827586206896,103.65811965811966,-174679,12128,6.424052000045776,262
-6,-1460,577,24,-1372.1381909547738,121.0962962962963,-1638333,16348,8.202651977539062,1329
-6,-1460,576,24,-1388.8279785809907,158.1891891891892,-2074909,17559,7.586863994598389,1605
-6,-1460,576,24,-1217.0814814814814,112.41891891891892,-164306,8319,5.920805931091309,209
-6,-1460,577,24,-1217.624,102.19718309859155,-152203,7256,6.043581962585449,196
-6,-1460,577,24,-1181.4274193548388,88.43283582089552,-146497,5925,6.038297891616821,191
-6,-1460,576,24,-1400.4318507890962,161.48387096774192,-1952202,10012,10.059723854064941,1456
-6,-1460,576,24,-1382.9060402684563,150.67521367521368,-2060530,17629,6.122550010681152,1607
-6,-1460,576,24,-1394.6516172506738,156.97,-2069663,15697,5.973019123077393,1584
-6,-1460,576,24,-1231.0438596491229,70.3030303030303,-140339,4640,6.463817119598389,180
-6,-1460,577,24,-1256.22,130.1573033707865,-251244,11584,5.953039884567261,289
-6,-1460,577,24,-1213.1869918699188,89.4090909090909,-149222,5901,5.7755959033966064,189
-6,-1460,577,24,-1248.0388349514562,113.05172413793103,-257096,13114,5.898396015167236,322
-6,-1460,577,24,-1217.8495145631068,113.95192307692308,-250877,11851,5.636108875274658,310
-6,-1460,577,24,-1297.20703125,110.45370370370371,-332085,11929,6.0443809032440186,364
-6,-1460,576,24,-1224.7521367521367,74.09836065573771,-143296,4520,6.0903871059417725,178
-6,-1460,577,24,-1251.3125,61.74074074074074,-140147,5001,6.053699016571045,193
-6,-1460,577,24,-1230.2456140350878,71.03076923076924,-140248,4617,6.0693628787994385,179
-6,-1460,576,24,-1200.017094017094,71.75,-140402,4592,6.069304943084717,181
-6,-1460,576,24,-1170.865671641791,98.74074074074075,-156896,7998,5.781374931335449,215
-6,-1460,577,24,-1252.2758620689656,125.50526315789473,-254212,11923,6.186553955078125,298
-6,-1460,576,24,-1245.3694581280788,120.75510204081633,-252810,11834,5.654099941253662,301
-6,-1460,577,24,-1219.495652173913,78.58928571428571,-140242,4401,6.106856107711792,171
-6,-1460,576,24,-1240.345132743363,74.93333333333334,-140159,4496,6.067400932312012,173
-6,-1460,577,24,-1385.7835723598434,171.0857142857143,-2125792,23952,6.10675311088562,1674
-6,-1460,576,24,-1252.716814159292,65.29729729729729,-141557,4832,6.076775074005127,187
-6,-1460,576,24,-1257.1891891891892,71.01538461538462,-139548,4616,5.893532991409302,176
-6,-1460,576,24,-1229.5701754385964,75.79661016949153,-140171,4472,6.057694911956787,173
-6,-1460,576,24,-1208.7155172413793,63.17948717948718,-140211,4928,6.080219030380249,194
-6,-1460,577,24,-1251.0,73.30645161290323,-140112,4545,6.04342794418335,174
-6,-1460,577,24,-1246.3947368421052,74.25333333333333,-142089,5569,6.086595773696899,189
-6,-1460,943,24,-1383.3927203065134,184.688,-2166393,23086,6.105510950088501,1691
-6,-1460,575,24,-1240.2566371681417,76.67241379310344,-140149,4447,5.958214044570923,171
-6,-1460,576,24,-1226.0344827586207,95.09433962264151,-142220,5040,5.816657781600952,169
-6,-1460,575,24,-1219.304347826087,59.52325581395349,-140220,5119,5.920367002487183,201
-6,-1460,576,24,-1214.747619047619,126.94565217391305,-255097,11679,6.121029853820801,302
-6,-1460,575,24,-1240.8495575221239,70.28787878787878,-140216,4639,5.9736340045928955,179
-9,-1448,1448,24,-1393.1774916657087,220.03164556962025,-12119251,104295,12.183398008346558,9173
-9,-1448,1448,24,-1391.392026578073,214.6228813559322,-12145461,101302,10.1370530128479,9201
-17,-1448,1448,24,-1389.7382721783558,218.77473684210526,-11968426,103918,12.518465042114258,9087
-20,-1448,1448,24,-1392.642766570605,221.59710743801654,-12081176,107253,12.795549869537354,9159
-1,-1448,1448,24,-1393.0506838294448,229.47972972972974,-12120934,101889,11.868186950683594,9145
-1,-1448,1448,3,-1394.9515254917703,204.24618320610688,-13899297,107025,12.744038820266724,10488
-8,-1448,1448,24,-1390.273916035788,222.99116997792495,-12120408,101015,12.093312978744507,9171
-1,-1448,1448,24,-1389.333862553867,204.89390962671905,-12251146,104291,18.160475969314575,9327
-1,-1448,1448,24,-1386.23378920066,204.1627906976744,-11758035,114127,18.59353494644165,9041
-23,-1448,1448,24,-1394.8495456422966,218.83976833976834,-13507723,113359,14.042281150817871,10202
-24,-1448,1448,24,-1377.0162513542796,205.89006342494716,-10167888,97386,11.428771018981934,7857
-8,-1448,1448,24,-1393.5198277815546,227.31521739130434,-12299206,104565,12.178791046142578,9286
-20,-1448,1448,24,-1405.9012970287922,230.82952182952184,-15283553,111029,12.208101987838745,11352
-5,-1460,1448,24,-1399.7038053097344,231.93933463796478,-15816653,118521,12.624629020690918,11811
-12,-1460,1448,24,-1400.826744617669,227.4616935483871,-15095309,112821,12.36376404762268,11272
-24,-1448,1448,24,-1411.21499920723,227.179012345679,-17801066,110409,13.465529203414917,13100
-12,-1448,1448,24,-1409.4812888993933,237.2115768463074,-17890546,118843,13.903846979141235,13194
-24,-1460,1448,24,-1409.5461059190031,223.14007092198582,-22623215,125851,12.649940013885498,16614
-5,-1460,1448,24,-1401.993272335845,209.5873320537428,-15629421,109195,16.39104986190796,11669
-17,-1460,1448,24,-1397.5399879735419,204.76031434184677,-13944654,104223,17.647873878479004,10487
-11,-1460,1448,16,-1399.8481165336798,215.5027624309392,-15087563,117018,19.522593021392822,11321
-2,-1460,1448,3,-1412.083381253594,209.1423487544484,-24556130,117538,14.138538122177124,17952
-1,-1460,1448,24,-1402.6196303901438,203.87362637362637,-17076894,111315,18.390870094299316,12721
-1,-1460,1448,24,-1400.0674403505925,211.7688524590164,-17251631,129179,18.99157214164734,12932
-1,-1460,1448,4,-1402.0937473772556,220.71243042671614,-16705947,118964,16.724446058273315,12454
-24,-1460,1448,24,-1397.8120918081731,210.15168539325842,-14981750,112221,15.975034236907959,11252
-1,-1460,1448,24,-1391.7654667149059,213.01170568561872,-15387359,127381,21.371817111968994,11654
-24,-1460,1448,24,-1393.3923279701846,209.53818827708704,-15328709,117970,21.39343500137329,11564
-24,-1460,1448,24,-1394.8202150124785,205.40609137055839,-14531237,121395,25.837568998336792,11009
-20,-1448,1448,24,-1391.4257925072045,215.68537074148296,-11587794,107627,11.355227947235107,8827
-20,-1448,1448,24,-1386.6639556377079,212.66088631984584,-11252778,110371,15.834130048751831,8634
-9,-1448,1448,24,-1391.3254655910766,222.6261343012704,-13970299,122667,16.815735816955566,10592
-12,-1448,1448,24,-1376.5517799352751,222.8755832037325,-13611344,143309,22.44732904434204,10531
-24,-1448,1448,24,-1380.1278616658549,229.86041666666668,-11333610,110333,13.944054126739502,8692
-17,-1448,1448,24,-1374.5291543465405,209.25535420098848,-11621644,127018,31.652106046676636,9062
-9,-1448,1448,24,-1381.5029837043837,230.57221206581352,-12038417,126123,20.023768186569214,9261
-24,-1448,1448,24,-1388.053264604811,220.9904397705545,-12117705,115578,15.870069980621338,9253
-12,-1460,1448,24,-1383.3610459662289,225.67898832684824,-11797303,115999,18.21298098564148,9042
-11,-1448,1448,24,-1361.040775643349,221.997920997921,-7510223,106781,18.231417894363403,5999
-24,-1448,1448,24,-1382.025437663217,244.5566037735849,-14288761,155538,28.657212018966675,10975
-2,-1460,1448,24,-1377.467013888889,214.32065217391303,-17455262,157740,26.77163290977478,13408
-12,-1460,1448,24,-1376.908948948949,216.51202749140893,-11462767,126010,20.731432914733887,8907
-11,-1460,1448,24,-1396.7631216420993,227.06182380216384,-20278207,146909,22.94844913482666,15165
-15,-1460,1448,24,-1387.6462423522967,214.62333333333333,-15196114,128774,22.719024896621704,11551
-1,-1460,1448,24,-1380.6059724862992,221.94425087108013,-12343998,127396,25.54338312149048,9515
-24,-1460,1448,24,-1370.532244113407,221.4608938547486,-14260388,158566,30.77421283721924,11121
-3,-1448,1448,24,-1399.8805671537925,230.39454545454547,-16093027,126717,12.593770027160645,12046
-8,-1448,1448,24,-1401.746978455071,237.4930693069307,-16005147,119934,12.92182993888855,11923
-23,-1448,1448,3,-1384.286274509804,223.0857740585774,-12001762,106635,14.531368970870972,9148
-6,-1448,1448,24,-1380.782898726501,220.439672801636,-11384555,107795,19.016381978988647,8734
-4,-1448,1448,24,-1392.23911703046,220.5916114790287,-11289667,99928,17.186135053634644,8562
-23,-1448,1448,24,-1385.7111271329009,221.13127413127413,-11531888,114546,11.973111867904663,8840
-24,-1448,1448,24,-1382.2936934734785,222.28073770491804,-11309927,108473,16.923233032226562,8670
-1,-1448,1448,24,-1391.9449830344158,219.51292246520876,-11486330,110415,14.9169020652771,8755
-7,-1448,1448,24,-1385.5,219.2295081967213,-11532902,106984,17.261472940444946,8812
-21,-1448,1448,24,-1386.4498611882289,223.90130353817506,-12484981,120235,17.892247915267944,9542
-15,-1448,1448,24,-1390.3837119113573,215.46052631578948,-12548213,114625,18.10016393661499,9557
-15,-1448,1448,24,-1403.1289780681288,210.61232604373757,-15034527,105938,15.985567092895508,11218
-24,-1448,1448,24,-1399.51359832636,222.37291666666667,-14717285,106739,18.89459204673767,10996
-24,-1448,1448,24,-1402.0371585668677,221.36327345309383,-15809371,110903,18.445531129837036,11777
-15,-1448,1448,3,-1399.040041260315,217.1801242236025,-14919363,104898,12.34831190109253,11147
-20,-1448,1448,24,-1402.8369953051642,221.32217573221757,-14940214,105792,11.135238885879517,11128
-20,-1448,1448,24,-1401.290116374365,225.69230769230768,-17098542,120294,17.83707904815674,12735
-16,-1448,1448,24,-1397.5148771021993,217.32702237521514,-16204185,126267,15.62258791923523,12176
-12,-1448,1448,24,-1389.7022049056939,219.90664556962025,-15693907,138981,22.960736989974976,11925
-12,-1448,1448,24,-1406.4550698239223,224.89833641404806,-18531452,121670,19.489736080169678,13717
-12,-1448,1448,24,-1368.1966002914037,219.35724137931035,-14085584,159034,33.93982696533203,11020
-16,-1448,1448,24,-1378.0068929863864,225.055330634278,-15993148,166766,35.279946088790894,12347
-24,-1448,1448,24,-1363.8388900182963,224.3201581027668,-13417447,170259,46.52653098106384,10597
-22,-1448,1448,24,-1399.7067600764262,212.1447619047619,-15384177,111376,15.54267406463623,11516
-2,-1448,1448,24,-1395.043984962406,227.279792746114,-14843268,131595,20.243327140808105,11219
-20,-1448,1448,24,-1388.1015633662269,210.82504604051564,-12519288,114478,13.34578800201416,9562
-24,-1448,1448,24,-1385.884807846277,203.7955223880597,-13847761,136543,49.946696043014526,10662
-24,-1448,1448,24,-1380.4415181138586,214.4332129963899,-12002939,118796,20.82445192337036,9249
-15,-1448,1448,24,-1403.2526789874205,216.9945945945946,-18071088,120432,15.36593508720398,13433
-24,-1448,1448,24,-1395.587635793482,214.5,-12461202,99957,13.352854013442993,9395
-2,-1448,1448,3,-1394.1686930091184,232.2756264236902,-11925719,101969,12.343143939971924,8993
-14,-1448,1448,24,-1391.1403071269197,221.38695652173914,-10599098,101838,11.838134050369263,8079
-15,-1448,1448,24,-1401.4543405751374,215.8921933085502,-15546333,116150,13.916300058364868,11631
-24,-1448,1448,24,-1408.7332480117013,220.51380042462844,-15410133,103862,13.301482915878296,11410
-15,-1448,1448,24,-1401.5268069222939,229.10133843212236,-16521198,119820,12.957978963851929,12311
-15,-1448,1448,24,-1400.1588821961095,225.67735042735043,-14179409,105617,12.080925941467285,10595
-24,-1448,1448,24,-1405.9087865351553,223.51209677419354,-15536698,110862,12.346508979797363,11547
-3,-1460,1448,24,-1398.7866023660613,237.89703315881326,-18563297,136315,12.437118768692017,13844
-20,-1448,1448,24,-1405.1493584260052,226.85287846481876,-16426196,106394,12.22045612335205,12159
-8,-1460,1448,24,-1386.9002205071665,229.16356107660457,-12579185,110686,11.802965879440308,9553
-15,-1460,1448,24,-1395.6594809543742,239.52714932126696,-13336922,105871,12.902343034744263,9998
-8,-1448,1448,24,-1395.2665763468283,216.8904109589041,-17507805,126664,13.682011842727661,13132
-10,-1448,1448,24,-1383.1612823369228,224.5426695842451,-11174560,102616,14.851179838180542,8536
-24,-1448,1448,24,-1383.2068113869752,226.33540372670808,-10641010,109320,17.019041061401367,8176
-24,-1448,1448,24,-1384.1762720340043,217.6501079913607,-11072026,100772,23.457338094711304,8462
